id,bmonth,byear,att00,att01,att02,att03,att04,att05,att06,att07,att08
4700,10,1982,4,4,6,6,4,N,N,N,1
4701,10,1984,3,6,N,3,1,1,N,2,1
4702,4,1984,6,6,5,4,5,4,3,4,4
4703,8,1982,3,1,1,1,1,N,N,N,N
4704,7,1983,2,2,N,N,N,N,N,N,N
4705,5,1981,2,N,N,N,N,1,N,N,2
4706,8,1981,5,4,4,N,3,3,3,3,5
4707,9,1984,7,7,7,N,7,7,7,6,N
4708,3,1982,3,2,1,1,1,2,3,1,4
4709,1,1983,5,3,5,3,2,2,1,1,2
4710,6,1980,3,6,6,5,2,3,6,6,6
4711,9,1982,3,4,3,5,6,6,5,4,2
4712,10,1983,R,2,1,2,1,3,5,6,2
4713,1,1981,N,N,3,N,N,3,1,1,N
4714,5,1981,1,1,1,2,1,1,2,2,2
4715,1,1982,N,N,N,1,1,2,1,3,8
4716,6,1984,1,6,6,6,6,6,6,6,6
4717,8,1980,N,N,2,N,5,5,N,5,1
4718,9,1981,4,4,N,4,3,2,2,2,2
4719,3,1980,2,1,1,1,1,1,1,1,1
4720,4,1983,3,3,2,1,1,1,1,1,1
4721,2,1980,2,2,2,1,2,2,2,1,1
4722,4,1982,1,1,2,1,1,1,1,1,1
4723,7,1982,2,2,2,1,1,2,2,1,1
4724,2,1980,2,1,4,2,2,2,1,3,3
4725,3,1980,2,1,2,2,5,5,3,6,3
4726,7,1981,5,2,N,5,2,3,1,1,2
4727,11,1982,N,N,N,N,N,N,N,N,N
4728,4,1982,7,7,7,7,7,7,7,7,7
4729,11,1981,1,N,N,N,N,N,N,N,N
4730,5,1981,5,6,3,3,5,3,4,4,5
4731,5,1981,7,6,6,6,7,7,7,6,6
4732,10,1983,6,6,6,7,7,6,7,7,7
4733,1,1984,2,2,1,6,4,2,2,2,1
4734,1,1983,7,1,2,5,2,2,1,1,1
4735,3,1980,3,6,7,5,7,7,7,7,7
4736,8,1984,6,6,6,2,2,2,6,6,6
4737,2,1982,5,4,5,4,3,R,N,1,1
4738,7,1980,1,3,2,2,N,1,N,N,1
4739,3,1982,2,1,1,1,1,2,2,1,1
4740,8,1980,2,2,3,2,2,2,1,1,2
4741,10,1982,6,6,6,5,5,5,6,6,4
4742,8,1981,1,4,2,6,6,6,6,6,6
4743,10,1982,7,7,6,6,4,2,2,1,1
4744,8,1983,3,1,4,1,3,1,1,1,1
4745,1,1983,1,1,1,1,1,1,1,1,1
4746,2,1983,6,6,2,N,1,N,N,N,N
4747,1,1980,2,5,3,6,5,6,6,6,3
4748,1,1983,1,1,1,1,1,1,1,1,1
4749,4,1980,1,1,1,1,1,1,1,1,1
4750,12,1982,1,1,1,1,1,1,1,1,1
4751,11,1981,4,4,5,4,4,3,4,4,4
4752,2,1981,6,2,2,1,1,1,1,1,1
4753,6,1982,1,2,1,2,1,1,1,1,1
4754,10,1981,7,7,7,4,4,2,2,3,2
4755,11,1980,2,1,1,1,1,1,1,3,3
4756,10,1980,2,3,2,3,N,N,N,N,N
4757,9,1983,4,3,3,3,2,2,2,N,2
4758,6,1980,2,3,N,N,1,1,1,3,1
4759,5,1981,1,1,1,1,1,1,1,1,1
4760,12,1984,1,1,2,2,2,1,2,1,2
4761,11,1983,7,8,3,2,1,1,1,1,6
4762,10,1984,6,1,5,1,1,1,1,1,N
4763,4,1983,7,6,6,6,6,4,3,3,3
4764,1,1981,6,6,3,4,5,5,6,3,1
4765,6,1981,7,N,N,7,6,6,6,6,6
4766,11,1980,2,3,N,N,N,N,N,N,2
4767,2,1984,3,2,N,N,N,N,2,N,D
4768,9,1982,3,2,2,2,2,1,2,1,1
4769,7,1980,N,1,1,2,1,1,1,1,1
4770,4,1980,1,N,1,N,N,N,N,N,N
4771,11,1983,1,2,1,1,2,N,2,N,2
4772,1,1984,D,3,2,1,1,1,1,1,2
4773,12,1980,2,3,2,2,1,3,1,1,1
4774,3,1983,3,3,3,2,2,1,1,1,2
4775,11,1983,3,1,3,1,4,4,3,1,1
4776,7,1983,6,4,4,2,5,4,4,3,4
4777,12,1980,2,1,2,N,5,4,3,2,2
4778,7,1981,4,2,3,2,6,3,3,3,2
4779,1,1983,3,4,3,2,4,4,4,6,6
4780,3,1980,7,7,7,7,7,7,7,7,7
4781,2,1980,2,6,3,2,D,4,3,3,2
4782,2,1981,5,4,4,5,5,4,5,3,6
4783,11,1982,6,6,2,4,1,2,2,2,2
4784,11,1983,2,1,2,3,1,5,1,1,1
4785,2,1980,7,5,7,7,6,3,6,3,7
4786,11,1983,7,6,7,7,6,2,3,2,6
4787,6,1982,1,1,1,N,1,1,1,N,1
4788,9,1980,1,1,1,1,2,2,2,2,2
4789,4,1982,2,1,1,1,1,1,1,1,1
4790,7,1983,1,1,1,3,1,2,1,6,5
4791,8,1980,N,N,N,N,N,N,N,N,N
4792,3,1982,7,5,1,1,1,1,R,7,7
4793,6,1980,1,2,R,1,1,1,N,1,1
4794,1,1981,6,2,2,N,N,N,N,N,N
4795,2,1981,1,2,1,6,1,1,8,2,1
4796,8,1981,7,7,7,6,6,4,3,3,4
4797,1,1984,1,1,1,1,1,1,1,1,1
4798,11,1984,6,8,8,7,7,6,8,6,6
4799,4,1981,3,2,2,1,6,6,1,1,1
4800,12,1982,2,2,1,1,N,N,1,N,N
4801,4,1983,1,1,1,1,1,1,1,2,1
4802,3,1982,2,1,2,2,1,1,1,2,1
4803,2,1983,7,6,6,5,5,3,3,2,2
4804,1,1982,1,3,4,N,2,1,N,4,1
4805,4,1983,1,2,2,2,2,2,1,1,1
4806,3,1982,6,4,2,6,5,7,6,4,2
4807,11,1982,2,1,2,2,1,N,N,N,N
4808,9,1980,1,1,1,R,1,1,1,1,1
4809,8,1984,N,2,1,1,1,1,1,1,1
4810,3,1982,1,4,2,2,5,2,2,1,1
4811,8,1984,1,1,1,1,1,1,1,1,1
4812,12,1983,1,1,2,2,2,1,1,1,1
4813,4,1982,4,2,2,2,2,2,2,2,2
4814,3,1983,3,3,2,2,2,2,2,1,3
4815,10,1983,6,6,5,4,3,2,1,2,2
4816,3,1980,1,1,1,2,1,1,2,1,2
4817,3,1981,N,2,N,1,1,1,1,1,1
4818,1,1984,1,3,3,1,1,2,2,1,1
4819,1,1982,6,3,2,2,1,1,6,4,2
4820,3,1982,1,1,1,1,1,1,1,1,N
4821,11,1983,2,7,4,2,2,3,3,2,N
4822,11,1983,1,1,1,1,1,2,2,2,2
4823,3,1982,N,N,N,N,N,N,N,N,N
4824,3,1981,2,N,N,N,1,N,N,N,N
4825,12,1981,4,4,3,2,N,N,N,N,5
4826,4,1980,2,3,4,2,2,2,2,2,2
4827,7,1981,2,2,2,2,5,4,2,3,1
4828,4,1981,1,2,1,1,1,1,1,1,1
4829,7,1981,2,1,1,1,N,N,N,N,1
4830,10,1983,2,1,1,1,1,1,1,1,1
4831,12,1981,2,1,1,4,2,1,2,1,1
4832,2,1983,2,2,1,6,4,3,2,2,2
4833,3,1980,2,1,1,1,1,1,2,1,1
4834,2,1980,2,1,1,1,1,1,1,1,2
4835,5,1983,1,1,1,1,1,N,N,N,1
4836,9,1981,1,1,1,1,N,1,1,1,N
4837,3,1980,1,1,1,1,1,1,1,1,1
4838,6,1982,1,1,1,4,6,5,5,1,4
4839,3,1984,6,6,4,3,2,3,3,3,2
4840,9,1983,2,3,2,2,N,N,1,N,N
4841,5,1982,2,1,2,1,1,N,2,1,1
4842,3,1984,2,3,1,1,1,1,1,2,1
4843,6,1981,6,6,N,5,3,1,1,1,1
4844,2,1983,1,1,2,2,2,N,6,2,2
4845,3,1981,1,1,1,1,1,N,1,1,1
4846,2,1983,1,2,2,2,1,1,1,1,1
4847,8,1980,1,1,1,2,1,1,N,1,1
4848,1,1984,1,1,N,1,1,1,1,1,1
4849,11,1982,3,2,4,N,N,N,N,N,N
4850,5,1980,2,2,2,2,2,2,2,7,6
4851,9,1984,2,2,2,2,3,1,2,1,1
4852,10,1980,1,1,1,1,1,1,1,1,1
4853,5,1984,6,6,5,3,2,2,2,2,2
4854,12,1982,N,N,N,N,N,N,N,N,N
4855,8,1983,2,2,1,2,2,2,2,2,2
4856,12,1981,2,4,1,2,2,2,2,2,2
4857,9,1984,2,1,1,6,4,2,2,3,2
4858,11,1984,1,1,1,1,1,1,1,1,1
4859,1,1981,2,N,2,2,2,N,N,N,N
4860,4,1980,4,3,3,3,2,2,2,2,1
4861,6,1980,1,1,1,3,3,3,N,1,1
4862,4,1981,3,1,2,1,1,7,6,6,6
4863,11,1981,2,3,2,3,2,3,2,6,5
4864,7,1984,3,4,3,2,6,1,1,2,1
4865,3,1982,1,1,1,1,1,1,1,1,1
4866,2,1982,3,3,1,2,2,2,2,2,3
4867,3,1982,1,2,1,1,1,1,1,1,1
4868,10,1981,1,1,1,1,1,1,1,1,1
4869,2,1983,1,1,1,2,1,2,1,N,1
4870,8,1980,2,1,2,2,3,5,2,3,1
4871,9,1981,1,1,1,1,1,1,1,4,4
4872,12,1982,4,1,1,1,N,N,N,N,N
4873,9,1982,7,7,6,7,6,6,6,6,6
4874,6,1984,6,6,6,6,6,6,5,5,6
4875,12,1982,1,1,2,1,1,1,2,1,1
4876,8,1982,7,6,6,6,4,3,3,6,6
4877,6,1984,6,6,4,2,2,1,2,2,2
4878,1,1982,6,4,5,6,6,4,3,3,4
4879,12,1984,1,2,1,1,6,6,3,6,6
4880,2,1983,N,N,3,2,1,1,1,1,1
4881,5,1983,6,2,1,1,1,2,1,1,1
4882,8,1981,6,6,N,N,N,N,7,7,N
4883,10,1982,1,N,1,N,1,N,N,N,N
4884,1,1980,6,6,4,3,3,1,5,1,2
4885,1,1983,6,6,6,6,6,6,6,3,3
4886,7,1984,1,1,1,1,1,1,1,1,3
4887,4,1983,3,3,2,2,2,1,1,1,1
4889,8,1982,1,1,1,1,1,1,1,1,1
4890,9,1983,6,6,6,5,4,4,4,3,2
4891,8,1982,1,1,1,1,1,1,1,1,1
4892,8,1982,N,N,N,3,N,N,N,N,N
4893,3,1980,6,R,1,N,N,N,N,2,1
4894,5,1980,1,5,3,1,1,1,2,4,3
4895,12,1982,6,5,3,N,N,1,1,1,1
4896,11,1982,1,1,N,N,N,1,1,N,N
4897,5,1984,5,3,3,2,2,1,1,1,1
4898,5,1982,1,N,N,N,1,N,4,N,5
4899,11,1982,6,3,3,6,5,4,3,2,4
4900,9,1980,2,3,2,1,1,2,1,1,1
4901,7,1980,2,2,1,1,1,1,1,1,1
4902,4,1983,1,1,1,1,1,1,1,1,1
4903,3,1983,2,1,2,1,2,1,1,1,1
4904,8,1981,1,1,1,1,1,1,1,1,1
4905,4,1983,6,2,1,1,1,1,1,1,1
4906,5,1983,7,6,6,6,6,4,5,4,6
4907,5,1984,7,7,7,7,6,6,6,6,5
4908,11,1980,1,N,N,1,1,1,1,1,1
4909,8,1982,1,1,1,1,1,1,1,1,1
4910,4,1984,3,6,1,5,N,5,6,6,6
4911,2,1982,4,3,2,1,1,6,2,2,4
4912,1,1984,6,5,2,2,2,2,2,2,2
4913,2,1984,1,1,1,1,N,1,1,1,1
4914,10,1983,1,1,2,2,1,2,1,1,1
4915,7,1980,1,2,1,2,1,2,2,1,1
4916,10,1983,2,2,2,2,1,1,1,1,1
4917,10,1981,1,2,2,2,2,2,1,2,1
4918,6,1981,6,6,6,6,6,6,6,6,6
4919,2,1984,6,7,6,6,6,6,6,6,6
4920,12,1984,1,1,1,1,1,2,1,2,2
4921,9,1981,6,3,3,5,3,3,2,3,6
4922,11,1983,6,6,N,N,N,N,N,N,N
4923,12,1983,6,6,7,7,7,7,7,7,7
4924,2,1981,N,N,N,N,N,N,N,N,N
4925,2,1983,N,N,N,N,N,N,N,N,N
4926,11,1980,2,2,2,2,2,2,2,2,2
4927,3,1983,4,3,3,2,2,2,2,2,2
4928,7,1980,N,N,N,N,N,N,N,N,N
4929,1,1982,N,N,N,1,1,4,2,1,2
4930,8,1984,1,N,5,1,1,1,1,1,1
4931,6,1982,3,1,6,6,6,6,6,6,2
4932,4,1982,1,6,3,1,1,1,1,2,1
4933,12,1981,6,5,1,1,N,N,N,N,N
4934,3,1984,1,1,1,1,5,2,3,1,1
4935,12,1984,6,6,6,6,6,6,6,6,4
4936,11,1982,N,N,2,2,N,5,1,1,1
4937,3,1983,2,4,1,2,N,1,2,1,1
4938,9,1983,6,6,6,6,6,5,3,3,2
4939,9,1981,4,2,N,N,N,N,N,N,N
4940,12,1982,N,N,N,N,N,3,N,4,4
4941,10,1984,1,6,3,2,2,1,1,1,1
4942,1,1981,4,3,2,1,1,1,1,2,3
4943,11,1982,6,6,6,5,6,5,6,6,6
4944,7,1983,3,3,2,2,2,2,3,3,2
4945,12,1980,5,3,4,4,3,N,N,N,N
4946,1,1983,N,N,N,N,N,N,N,N,N
4947,3,1983,2,1,N,N,N,2,1,1,3
4948,8,1981,2,2,1,1,2,3,2,3,2
4949,12,1983,1,2,1,6,N,N,N,N,N
4950,9,1980,6,2,2,1,N,1,1,1,N
4951,3,1983,7,7,7,7,7,7,5,R,1
4952,6,1984,7,4,6,3,6,2,1,2,1
4953,2,1980,7,3,7,6,4,6,6,4,6
4954,6,1982,4,2,1,1,N,1,1,1,1
4955,6,1981,1,1,1,2,1,2,1,1,1
4956,10,1984,2,1,1,N,N,1,1,2,1
4957,5,1983,1,1,1,1,7,1,6,8,7
4958,3,1984,1,R,1,1,1,1,1,1,1
4959,12,1984,2,1,1,1,6,7,6,1,1
4960,3,1980,1,1,2,1,2,1,1,1,1
4961,12,1980,2,3,2,2,4,5,3,1,1
4962,8,1984,6,6,1,2,2,2,2,1,1
4963,5,1980,2,1,2,1,1,1,2,1,1
4964,12,1983,N,N,N,N,N,N,N,N,N
4965,5,1982,1,1,1,1,3,3,2,2,2
4966,1,1984,6,3,3,2,3,2,2,3,6
4967,7,1983,6,6,6,6,6,6,6,6,6
4968,7,1983,6,5,4,5,5,6,6,6,6
4969,1,1983,1,1,1,1,1,1,1,1,2
4970,2,1980,6,6,6,4,4,4,4,6,6
4971,11,1983,2,2,1,1,1,1,1,1,1
4972,2,1980,3,2,3,2,N,2,N,2,1
4973,1,1980,3,6,6,6,6,2,5,5,3
4974,6,1981,4,4,3,3,1,3,2,2,3
4975,12,1983,1,2,1,2,2,3,3,1,2
4976,6,1981,1,1,1,1,1,1,1,1,2
4977,9,1984,1,1,1,1,1,1,1,1,1
4978,5,1982,N,3,N,N,N,N,N,N,D
4979,12,1984,2,7,3,2,2,2,1,1,2
4980,2,1984,N,N,N,N,N,N,N,N,N
4981,5,1984,1,N,1,N,1,N,1,N,N
4982,9,1981,6,3,6,3,2,3,2,1,2
4983,6,1983,1,1,1,5,1,4,2,2,1
4984,1,1981,2,1,2,N,N,N,1,1,1
4985,1,1980,2,5,3,1,1,1,1,1,1
4986,8,1981,1,1,1,1,1,1,N,1,1
4987,4,1983,1,2,1,1,1,1,1,2,2
4988,6,1980,1,1,1,1,1,1,1,2,2
4989,1,1982,2,1,1,1,1,1,1,1,1
4990,1,1982,3,6,1,1,1,N,2,2,1
4991,7,1984,1,1,5,3,2,1,1,1,1
4992,5,1981,1,1,N,N,N,N,1,1,1
4993,11,1982,1,2,1,1,1,1,1,1,1
4994,7,1984,1,1,1,1,1,1,1,1,1
4995,5,1981,6,6,N,N,N,N,N,6,6
4996,7,1983,6,6,6,N,N,N,6,N,N
4997,7,1983,1,2,1,1,1,1,1,N,N
4998,5,1982,2,3,2,3,4,6,2,4,2
4999,9,1983,1,1,1,1,1,1,1,1,2
5000,2,1982,1,1,1,1,1,1,1,2,1
5001,1,1983,2,2,2,2,1,1,D,D,D
5002,2,1983,1,1,2,1,2,1,1,1,1
5003,9,1984,1,1,1,1,1,1,1,1,1
5004,2,1983,1,1,1,1,1,N,N,N,N
5005,6,1984,1,1,1,1,1,1,1,1,1
5006,10,1983,6,1,5,1,3,N,N,N,N
5007,10,1984,2,3,2,2,1,1,1,1,1
5008,11,1983,2,2,3,2,2,1,2,3,2
5009,2,1980,N,N,N,N,N,N,2,2,1
5010,3,1980,2,2,1,1,1,2,1,1,2
5011,1,1981,1,1,1,1,1,N,N,1,N
5012,12,1980,2,2,1,1,1,1,1,1,1
5013,9,1982,1,1,1,1,1,1,1,1,1
5014,6,1981,1,1,1,1,1,1,1,1,1
5015,10,1983,1,1,1,1,1,N,1,1,1
5016,5,1981,1,1,3,6,7,7,7,7,7
5017,12,1981,2,3,3,2,2,2,2,2,2
5018,10,1984,3,3,3,2,2,2,2,1,1
5019,9,1981,3,1,1,1,1,1,1,1,1
5020,9,1981,2,1,1,1,1,2,1,1,1
5021,1,1983,1,1,1,1,1,N,N,N,1
5022,10,1983,1,1,1,1,1,3,4,2,4
5023,11,1982,1,1,1,1,1,1,1,1,1
5024,6,1982,2,2,2,2,2,1,1,1,1
5025,11,1983,2,1,1,1,1,N,1,1,1
5026,12,1983,2,2,2,2,2,3,3,2,2
5027,12,1980,N,N,N,N,1,3,5,3,3
5028,9,1981,1,N,1,1,1,1,1,1,1
5029,3,1983,1,1,1,1,1,1,1,1,1
5030,3,1983,6,3,3,2,2,2,4,2,2
5031,7,1981,5,5,N,N,3,N,N,N,N
5032,9,1980,6,1,1,1,2,2,1,1,1
5033,3,1982,2,2,7,7,7,8,7,6,6
5034,2,1982,N,N,N,N,7,7,7,7,7
5035,11,1980,2,1,1,1,N,2,2,2,1
5036,10,1980,1,2,3,N,4,4,6,7,7
5037,12,1981,1,1,1,1,N,N,N,1,1
5038,3,1981,1,1,1,1,1,1,N,1,1
5039,11,1982,3,2,1,4,2,1,4,1,1
5040,8,1982,5,4,4,6,2,N,5,N,6
5041,7,1984,1,1,1,1,1,1,1,1,1
5042,6,1980,6,6,7,N,N,N,N,N,N
5043,7,1984,7,7,6,4,3,4,7,6,6
5044,1,1981,1,N,1,1,N,1,1,2,1
5045,2,1981,2,1,1,1,D,2,1,1,1
5046,8,1980,2,N,N,N,4,N,1,1,2
5047,10,1981,N,N,3,5,2,5,5,4,1
5048,9,1982,N,N,1,R,N,R,R,1,2
5049,6,1983,1,1,1,1,6,3,3,2,2
5050,7,1984,7,1,1,1,2,2,1,2,2
5051,7,1981,7,7,6,6,5,7,6,5,7
5052,4,1983,2,N,2,1,N,N,N,2,1
5053,10,1981,4,3,3,3,3,3,4,2,3
5054,9,1980,3,2,3,3,4,4,4,3,3
5055,4,1983,2,4,3,3,4,2,7,4,2
5056,1,1980,N,N,N,N,N,N,N,N,N
5057,10,1982,7,7,4,4,3,2,2,2,1
5058,9,1980,4,N,N,2,1,2,5,R,R
5059,5,1982,6,2,1,2,1,1,1,1,1
5060,11,1981,2,1,2,1,1,1,1,2,3
5061,10,1980,2,2,1,N,N,N,N,N,N
5062,12,1984,2,2,2,2,1,3,2,3,2
5063,2,1983,3,2,1,2,1,1,3,2,1
5064,8,1983,3,4,1,2,2,1,1,1,1
5065,9,1980,1,N,N,1,N,1,N,N,N
5066,5,1983,N,4,1,1,2,1,2,1,1
5067,6,1984,1,1,1,1,1,1,1,N,N
5068,10,1982,6,6,6,4,2,3,2,2,1
5069,9,1984,6,6,6,5,1,4,3,2,2
5070,11,1984,1,1,1,1,1,1,1,2,1
5071,9,1982,2,1,1,R,R,R,N,N,N
5072,11,1981,3,3,1,2,2,R,R,R,R
5073,2,1982,5,5,6,6,6,6,5,6,6
5074,11,1982,N,N,N,N,N,N,N,N,N
5075,9,1983,7,7,5,3,6,6,7,6,6
5076,10,1980,1,N,N,N,N,3,2,N,N
5077,4,1983,3,3,5,7,6,6,6,N,N
5078,11,1982,N,N,N,N,N,N,N,6,6
5079,7,1980,N,N,6,N,N,5,N,5,6
5080,12,1980,N,N,1,1,1,N,N,N,N
5081,6,1983,N,N,5,1,2,N,2,N,N
5082,1,1980,N,N,N,N,N,N,N,N,N
5083,11,1981,N,N,N,N,N,N,N,N,N
5084,6,1982,7,7,6,7,7,7,7,7,7
5085,2,1984,6,6,N,N,N,N,N,N,5
5086,4,1982,1,2,2,2,N,N,1,D,1
5087,4,1981,N,N,N,N,N,N,N,N,N
5088,7,1981,2,3,2,1,2,N,1,1,1
5089,5,1984,6,6,4,5,5,4,N,2,2
5090,4,1982,6,4,4,N,N,N,N,N,N
5091,11,1984,6,5,6,5,3,4,4,N,N
5092,10,1980,1,N,1,1,1,1,N,3,N
5093,12,1983,N,N,N,3,1,2,N,8,1
5094,1,1980,6,6,N,N,3,3,3,3,N
5095,3,1984,7,6,6,4,7,7,7,7,7
5096,11,1983,3,4,3,3,4,3,3,4,5
5097,10,1983,6,6,6,5,6,6,6,5,2
5098,1,1983,6,6,6,6,6,6,6,6,6
5099,1,1981,7,7,7,7,7,N,N,N,N
5100,10,1982,4,4,3,2,2,N,3,N,N
5101,5,1981,N,N,6,N,N,N,N,N,N
5102,5,1980,2,3,1,2,1,1,N,N,N
5103,10,1980,3,3,4,6,6,6,6,5,4
5104,1,1984,2,2,2,2,3,2,2,2,2
5105,7,1982,1,3,N,2,1,1,1,2,1
5106,3,1981,3,2,1,2,1,1,5,4,2
5107,2,1984,N,N,N,N,N,N,N,N,N
5108,2,1982,6,5,2,3,2,2,2,2,2
5109,1,1980,6,4,2,5,2,1,1,1,1
5110,8,1984,3,7,7,5,4,3,3,2,3
5111,11,1980,4,4,N,N,N,N,6,6,6
5112,3,1984,1,1,N,N,N,N,N,N,N
5113,8,1984,1,3,1,1,2,1,2,1,1
5114,5,1981,N,N,N,4,N,N,3,N,N
5115,10,1981,1,3,2,1,1,2,2,1,1
5116,2,1981,N,2,2,2,2,2,2,4,6
5117,3,1982,N,N,4,5,3,3,3,6,4
5118,5,1982,4,1,1,1,1,3,3,N,N
5119,4,1984,N,7,6,N,D,N,N,N,N
5120,4,1981,1,2,1,2,3,6,1,1,1
5121,10,1983,N,N,N,N,N,N,N,N,N
5122,9,1983,1,1,1,1,1,1,1,1,1
5123,9,1981,N,N,N,3,N,N,7,N,N
5124,9,1981,2,8,1,5,D,2,2,2,2
5125,12,1983,2,6,6,2,2,1,1,1,1
5126,4,1984,1,1,1,1,1,1,1,1,1
5127,10,1980,5,2,4,2,3,5,3,2,2
5128,8,1983,6,2,3,3,2,6,6,1,4
5129,7,1984,2,1,2,2,N,N,N,1,1
5130,8,1981,1,N,N,N,N,N,N,N,N
5131,5,1983,5,4,4,2,3,3,1,1,1
5132,3,1980,7,6,6,6,N,N,N,N,N
5133,6,1982,5,7,7,7,6,6,6,6,7
5134,8,1984,1,1,1,1,1,1,1,1,1
5135,9,1982,6,6,4,2,2,2,3,5,5
5136,4,1983,7,6,6,6,6,4,4,N,6
5137,12,1980,1,2,1,2,1,1,1,1,1
5138,2,1982,2,1,2,2,2,2,1,2,1
5139,1,1981,2,1,2,N,1,1,2,1,1
5140,9,1984,3,3,3,2,2,2,3,1,2
5141,11,1983,1,1,1,1,1,1,1,1,1
5142,7,1982,3,3,2,2,2,2,3,5,3
5143,11,1984,5,3,3,4,1,4,3,1,2
5144,5,1982,1,1,1,1,1,1,1,1,2
5145,7,1982,1,3,3,1,1,1,4,6,6
5146,6,1980,3,3,2,2,N,N,2,2,2
5147,10,1983,2,2,2,2,2,2,N,N,N
5148,8,1981,4,5,6,5,4,4,3,5,5
5149,6,1981,2,1,1,2,2,5,1,5,2
5150,10,1983,6,3,1,4,2,N,N,N,3
5151,12,1984,4,7,7,6,6,5,6,6,D
5152,11,1981,N,N,N,N,N,N,N,N,N
5153,11,1982,1,1,1,1,1,1,2,1,1
5154,9,1981,5,3,3,5,6,5,5,3,5
5155,2,1983,6,4,3,5,4,3,2,3,2
5156,9,1984,6,6,2,7,2,3,2,2,2
5157,10,1981,1,1,1,1,1,1,1,1,1
5158,3,1982,2,2,6,6,6,5,4,3,3
5159,6,1981,2,2,1,3,1,2,1,2,2
5160,9,1983,1,1,N,N,N,1,N,N,N
5161,2,1982,3,2,2,1,1,2,1,1,2
5162,3,1982,7,6,7,6,3,2,2,2,3
5163,10,1983,7,6,6,4,5,3,3,3,5
5164,1,1982,3,2,4,N,N,N,N,N,N
5165,4,1982,3,3,3,2,1,1,1,1,1
5166,3,1980,1,1,1,1,1,1,1,1,1
5167,11,1983,1,1,1,3,1,4,1,1,1
5170,4,1981,1,1,1,1,1,1,1,1,1
5171,1,1983,6,6,6,6,N,N,N,N,N
5172,7,1981,1,2,1,5,2,3,2,2,2
5173,7,1983,2,2,2,2,2,2,2,4,2
5174,5,1984,6,6,6,7,3,3,2,4,2
5175,3,1983,1,2,1,1,1,1,1,1,1
5176,11,1984,1,2,1,1,1,1,1,1,1
5177,11,1981,2,2,2,1,1,1,1,2,1
5178,8,1981,3,3,6,3,N,N,N,N,N
5179,2,1983,6,6,6,6,6,5,5,5,4
5180,12,1980,1,5,1,1,2,2,2,2,1
5181,10,1983,6,2,2,2,2,2,2,2,1
5182,9,1981,1,1,5,1,1,N,N,N,N
5183,4,1981,5,6,5,4,5,7,4,3,3
5184,7,1982,4,3,3,3,3,2,2,2,3
5185,7,1982,6,6,7,5,2,5,4,4,6
5186,9,1981,3,4,4,4,3,3,3,5,5
5187,1,1983,2,1,2,2,3,2,3,3,3
5188,1,1983,7,5,5,5,5,6,6,6,6
5189,4,1980,6,6,6,6,6,6,7,6,7
5190,6,1981,6,7,7,7,6,6,6,6,6
5191,1,1981,1,1,1,1,1,1,1,1,1
5192,9,1982,4,2,2,2,1,1,1,1,1
5193,6,1983,7,7,7,7,7,7,6,6,6
5194,3,1980,7,7,7,7,7,7,7,7,7
5195,7,1982,6,4,6,5,5,6,5,4,5
5196,10,1981,1,1,1,1,1,1,1,1,1
5197,12,1981,4,4,5,6,6,6,6,6,6
5198,11,1984,4,4,2,2,1,1,1,1,1
5199,8,1983,3,6,3,4,2,2,2,2,2
5200,9,1984,1,3,2,2,2,5,R,R,3
5201,2,1981,1,1,1,1,1,1,1,1,1
5202,5,1981,7,7,7,7,7,7,2,2,2
5203,11,1980,2,1,2,1,1,1,1,1,N
5204,12,1984,7,6,4,4,2,3,2,D,2
5205,7,1981,2,1,1,1,1,2,2,1,1
5206,5,1983,6,5,6,6,6,6,6,6,6
5207,4,1981,7,7,6,6,6,6,6,6,6
5208,2,1984,7,7,7,6,4,5,6,6,6
5209,6,1981,5,5,3,5,6,6,6,3,5
5210,11,1980,1,1,1,1,2,1,1,1,1
5211,7,1984,2,1,1,1,1,1,1,1,1
5212,2,1982,1,1,2,3,2,2,2,2,2
5213,4,1984,1,1,1,1,1,1,1,1,1
5214,3,1983,2,2,1,1,2,2,2,1,2
5215,8,1980,1,5,1,6,3,2,2,1,1
5216,7,1980,2,3,2,1,1,1,3,1,1
5217,9,1984,4,4,1,1,R,3,R,1,D
5218,5,1984,4,3,3,4,5,3,2,1,2
5219,11,1981,5,6,6,6,6,6,5,6,5
5220,1,1984,7,6,6,6,7,6,6,6,6
5221,11,1983,7,6,6,6,3,4,3,5,6
5222,7,1980,6,6,6,6,6,6,5,5,6
5223,4,1984,6,6,5,5,3,6,6,7,7
5224,1,1981,2,6,6,5,5,5,5,5,5
5225,4,1983,2,1,1,1,1,1,1,3,1
5226,8,1980,2,3,2,4,4,2,2,1,N
5227,6,1981,6,6,6,5,6,6,5,6,6
5228,3,1983,6,6,7,7,7,6,6,6,6
5229,1,1981,3,5,4,4,4,5,4,4,3
5230,12,1982,1,6,2,1,1,1,1,1,1
5231,1,1980,2,6,6,6,5,5,2,4,4
5232,5,1981,1,3,3,3,3,2,2,N,4
5233,9,1984,1,1,2,1,N,6,7,6,1
5234,8,1984,6,3,4,2,2,1,1,1,1
5235,7,1980,6,6,6,6,6,6,6,7,7
5236,2,1981,3,5,3,2,2,1,4,3,3
5237,4,1981,1,1,1,1,1,1,1,1,1
5238,8,1984,6,5,3,2,2,1,1,1,1
5239,8,1984,3,2,2,2,1,1,1,1,1
