"id","byear","time","attendence"
315,1982,3,1
315,1982,4,1
315,1982,5,1
315,1982,6,2
315,1982,7,1
315,1982,8,2
321,1981,0,2
321,1981,1,2
321,1981,2,1
321,1981,3,1
321,1981,4,2
321,1981,5,1
321,1981,6,2
321,1981,7,2
321,1981,8,2
322,1982,0,5
322,1982,1,2
322,1982,2,2
322,1982,3,1
322,1982,4,1
322,1982,5,2
322,1982,6,1
322,1982,7,2
322,1982,8,1
323,1980,0,1
323,1980,1,2
323,1980,2,1
323,1980,3,1
323,1980,4,1
323,1980,5,1
323,1980,6,1
323,1980,7,1
323,1980,8,2
325,1984,0,4
325,1984,1,3
325,1984,2,1
325,1984,3,3
325,1984,4,2
325,1984,5,1
325,1984,6,2
325,1984,7,2
325,1984,8,2
326,1980,0,6
326,1980,1,3
326,1980,2,3
326,1980,3,4
326,1980,4,5
326,1980,5,4
326,1980,6,4
326,1980,7,4
326,1980,8,4
327,1983,0,4
327,1983,1,5
327,1983,2,3
327,1983,3,2
327,1983,4,3
327,1983,5,2
327,1983,6,3
327,1983,7,3
327,1983,8,2
332,1980,0,2
332,1980,1,2
332,1980,2,2
332,1980,3,2
332,1980,4,2
332,1980,5,1
332,1980,6,1
332,1980,7,1
332,1980,8,1
333,1982,0,2
333,1982,1,2
333,1982,2,1
333,1982,3,2
333,1982,4,2
333,1982,5,6
333,1982,6,3
333,1982,7,2
333,1982,8,2
334,1984,0,3
334,1984,1,3
334,1984,2,3
334,1984,3,2
334,1984,4,2
334,1984,5,5
334,1984,6,2
334,1984,7,2
334,1984,8,2
336,1982,0,2
336,1982,1,2
336,1982,2,1
336,1982,3,2
336,1982,4,2
336,1982,5,1
336,1982,6,2
336,1982,7,3
336,1982,8,2
337,1983,0,6
337,1983,1,4
337,1983,2,3
337,1983,3,3
337,1983,4,3
337,1983,5,2
337,1983,6,2
337,1983,7,2
337,1983,8,2
339,1981,0,6
339,1981,1,6
339,1981,2,5
339,1981,3,6
339,1981,4,6
339,1981,5,6
339,1981,6,6
339,1981,7,6
339,1981,8,4
340,1981,0,2
340,1981,1,2
340,1981,2,1
340,1981,3,1
340,1981,4,1
340,1981,5,1
340,1981,6,1
340,1981,7,1
340,1981,8,1
341,1983,0,1
341,1983,1,1
341,1983,2,1
341,1983,3,1
341,1983,4,1
341,1983,5,1
341,1983,6,1
341,1983,7,1
341,1983,8,1
342,1982,0,7
342,1982,1,7
342,1982,2,7
342,1982,3,5
342,1982,4,3
342,1982,5,4
342,1982,6,4
342,1982,7,2
342,1982,8,2
345,1984,0,8
345,1984,1,1
345,1984,2,2
345,1984,3,1
345,1984,4,1
345,1984,5,5
345,1984,6,2
345,1984,7,2
345,1984,8,6
347,1981,0,1
347,1981,1,1
347,1981,2,1
347,1981,3,2
347,1981,4,1
347,1981,5,2
347,1981,6,1
347,1981,7,2
347,1981,8,2
348,1983,0,1
348,1983,1,2
348,1983,2,2
348,1983,3,6
348,1983,4,6
348,1983,5,4
348,1983,6,5
348,1983,7,5
348,1983,8,6
355,1980,0,6
355,1980,1,3
355,1980,2,6
355,1980,3,6
355,1980,4,5
355,1980,5,2
355,1980,6,2
355,1980,7,3
355,1980,8,2
356,1982,0,1
356,1982,1,4
356,1982,2,6
356,1982,3,8
356,1982,4,3
356,1982,5,8
356,1982,6,1
356,1982,7,3
356,1982,8,1
357,1981,0,6
357,1981,1,6
357,1981,2,6
357,1981,3,7
357,1981,4,6
357,1981,5,6
357,1981,6,6
357,1981,7,6
357,1981,8,6
358,1983,0,6
358,1983,1,6
358,1983,2,6
358,1983,3,6
358,1983,4,3
358,1983,5,5
358,1983,6,5
358,1983,7,5
358,1983,8,4
359,1983,0,6
359,1983,1,6
359,1983,2,7
359,1983,3,7
359,1983,4,7
359,1983,5,7
359,1983,6,7
359,1983,7,7
359,1983,8,7
362,1981,0,5
362,1981,1,4
362,1981,2,3
362,1981,3,6
362,1981,4,6
362,1981,5,5
362,1981,6,5
362,1981,7,6
362,1981,8,5
363,1983,0,6
363,1983,1,6
363,1983,2,6
363,1983,3,6
363,1983,4,2
363,1983,5,6
363,1983,6,6
363,1983,7,4
363,1983,8,2
365,1982,0,5
365,1982,1,2
365,1982,2,1
365,1982,3,1
365,1982,4,3
365,1982,5,6
365,1982,6,1
365,1982,7,1
365,1982,8,1
366,1980,0,5
366,1980,1,2
366,1980,2,5
366,1980,3,2
366,1980,4,5
366,1980,5,5
366,1980,6,4
366,1980,7,4
366,1980,8,4
367,1981,0,4
367,1981,1,1
367,1981,2,1
367,1981,3,3
367,1981,4,2
367,1981,5,3
367,1981,6,2
367,1981,7,1
367,1981,8,1
368,1981,0,2
368,1981,1,1
368,1981,2,2
368,1981,3,2
368,1981,4,1
368,1981,5,1
368,1981,6,2
368,1981,7,1
368,1981,8,2
372,1983,0,1
372,1983,1,1
372,1983,2,1
372,1983,3,1
372,1983,4,1
372,1983,5,1
372,1983,6,1
372,1983,7,1
372,1983,8,1
373,1984,0,2
373,1984,1,1
373,1984,2,1
373,1984,3,1
373,1984,4,1
373,1984,5,3
373,1984,6,1
373,1984,7,4
373,1984,8,1
374,1981,0,6
374,1981,1,1
374,1981,2,2
374,1981,3,1
374,1981,4,1
374,1981,5,1
374,1981,6,2
374,1981,7,1
374,1981,8,1
376,1981,0,3
376,1981,1,5
376,1981,2,3
376,1981,3,3
376,1981,4,2
376,1981,5,1
376,1981,6,3
376,1981,7,2
376,1981,8,2
378,1984,0,6
378,1984,1,6
378,1984,2,5
378,1984,3,3
378,1984,4,2
378,1984,5,2
378,1984,6,3
378,1984,7,3
378,1984,8,3
386,1980,0,3
386,1980,1,2
386,1980,2,2
386,1980,3,2
386,1980,4,1
386,1980,5,2
386,1980,6,1
386,1980,7,2
386,1980,8,2
387,1983,0,2
387,1983,1,3
387,1983,2,2
387,1983,3,2
387,1983,4,2
387,1983,5,1
387,1983,6,2
387,1983,7,2
387,1983,8,2
390,1983,0,6
390,1983,1,6
390,1983,2,4
390,1983,3,6
390,1983,4,4
390,1983,5,6
390,1983,6,6
390,1983,7,6
390,1983,8,6
392,1980,0,1
392,1980,1,2
392,1980,2,1
392,1980,3,1
392,1980,4,4
392,1980,5,4
392,1980,6,4
392,1980,7,5
392,1980,8,6
393,1983,0,2
393,1983,1,3
393,1983,2,2
393,1983,3,2
393,1983,4,2
393,1983,5,2
393,1983,6,1
393,1983,7,1
393,1983,8,1
394,1984,0,3
394,1984,1,3
394,1984,2,2
394,1984,3,1
394,1984,4,2
394,1984,5,1
394,1984,6,1
394,1984,7,2
394,1984,8,1
395,1984,0,7
395,1984,1,6
395,1984,2,6
395,1984,3,4
395,1984,4,6
395,1984,5,2
395,1984,6,2
395,1984,7,2
395,1984,8,2
396,1983,0,2
396,1983,1,3
396,1983,2,4
396,1983,3,2
396,1983,4,2
396,1983,5,1
396,1983,6,2
396,1983,7,1
396,1983,8,1
398,1980,0,2
398,1980,1,2
398,1980,2,2
398,1980,3,2
398,1980,4,2
398,1980,5,1
398,1980,6,2
398,1980,7,2
398,1980,8,2
402,1984,0,6
402,1984,1,7
402,1984,2,6
402,1984,3,3
402,1984,4,2
402,1984,5,2
402,1984,6,3
402,1984,7,2
402,1984,8,1
403,1984,0,4
403,1984,1,6
403,1984,2,1
403,1984,3,6
403,1984,4,4
403,1984,5,6
403,1984,6,3
403,1984,7,2
403,1984,8,2
404,1980,0,6
404,1980,1,6
404,1980,2,6
404,1980,3,6
404,1980,4,6
404,1980,5,6
404,1980,6,6
404,1980,7,6
404,1980,8,6
408,1980,0,5
408,1980,1,7
408,1980,2,5
408,1980,3,6
408,1980,4,6
408,1980,5,6
408,1980,6,7
408,1980,7,7
408,1980,8,7
410,1980,0,3
410,1980,1,2
410,1980,2,3
410,1980,3,5
410,1980,4,5
410,1980,5,6
410,1980,6,6
410,1980,7,6
410,1980,8,1
411,1980,0,6
411,1980,1,6
411,1980,2,2
411,1980,3,2
411,1980,4,2
411,1980,5,5
411,1980,6,7
411,1980,7,3
411,1980,8,6
412,1982,0,6
412,1982,1,6
412,1982,2,6
412,1982,3,6
412,1982,4,5
412,1982,5,3
412,1982,6,2
412,1982,7,2
412,1982,8,3
415,1981,0,1
415,1981,1,1
415,1981,2,1
415,1981,3,1
415,1981,4,1
415,1981,5,1
415,1981,6,1
415,1981,7,1
415,1981,8,1
416,1980,0,1
416,1980,1,2
416,1980,2,1
416,1980,3,1
416,1980,4,1
416,1980,5,1
416,1980,6,1
416,1980,7,1
416,1980,8,1
417,1983,0,2
417,1983,1,2
417,1983,2,2
417,1983,3,2
417,1983,4,2
417,1983,5,1
417,1983,6,1
417,1983,7,1
417,1983,8,1
419,1984,0,2
419,1984,1,2
419,1984,2,1
419,1984,3,2
419,1984,4,1
419,1984,5,2
419,1984,6,1
419,1984,7,1
419,1984,8,1
420,1980,0,1
420,1980,1,1
420,1980,2,1
420,1980,3,1
420,1980,4,1
420,1980,5,1
420,1980,6,1
420,1980,7,1
420,1980,8,1
421,1982,0,3
421,1982,1,4
421,1982,2,3
421,1982,3,2
421,1982,4,2
421,1982,5,2
421,1982,6,5
421,1982,7,4
421,1982,8,1
422,1981,0,1
422,1981,1,1
422,1981,2,1
422,1981,3,1
422,1981,4,1
422,1981,5,1
422,1981,6,1
422,1981,7,2
422,1981,8,1
423,1984,0,5
423,1984,1,2
423,1984,2,3
423,1984,3,3
423,1984,4,2
423,1984,5,2
423,1984,6,2
423,1984,7,1
423,1984,8,1
424,1984,0,2
424,1984,1,2
424,1984,2,2
424,1984,3,2
424,1984,4,2
424,1984,5,2
424,1984,6,2
424,1984,7,1
424,1984,8,1
425,1982,0,1
425,1982,1,1
425,1982,2,1
425,1982,3,1
425,1982,4,1
425,1982,5,1
425,1982,6,1
425,1982,7,1
425,1982,8,1
429,1981,0,1
429,1981,1,1
429,1981,2,1
429,1981,3,1
429,1981,4,1
429,1981,5,2
429,1981,6,2
429,1981,7,1
429,1981,8,1
430,1983,0,1
430,1983,1,1
430,1983,2,1
430,1983,3,2
430,1983,4,1
430,1983,5,2
430,1983,6,1
430,1983,7,1
430,1983,8,1
437,1981,0,7
437,1981,1,7
437,1981,2,7
437,1981,3,8
437,1981,4,7
437,1981,5,7
437,1981,6,7
437,1981,7,7
437,1981,8,7
438,1983,0,7
438,1983,1,6
438,1983,2,3
438,1983,3,3
438,1983,4,1
438,1983,5,1
438,1983,6,1
438,1983,7,1
438,1983,8,1
439,1984,0,7
439,1984,1,8
439,1984,2,8
439,1984,3,7
439,1984,4,7
439,1984,5,7
439,1984,6,7
439,1984,7,7
439,1984,8,6
440,1980,0,7
440,1980,1,6
440,1980,2,1
440,1980,3,6
440,1980,4,4
440,1980,5,3
440,1980,6,7
440,1980,7,1
440,1980,8,1
446,1983,0,2
446,1983,1,3
446,1983,2,2
446,1983,3,1
446,1983,4,5
446,1983,5,1
446,1983,6,1
446,1983,7,1
446,1983,8,4
450,1980,0,3
450,1980,1,2
450,1980,2,1
450,1980,3,1
450,1980,4,1
450,1980,5,5
450,1980,6,6
450,1980,7,2
450,1980,8,2
451,1983,0,6
451,1983,1,3
451,1983,2,1
451,1983,3,1
451,1983,4,4
451,1983,5,4
451,1983,6,6
451,1983,7,4
451,1983,8,5
454,1982,0,5
454,1982,1,2
454,1982,2,2
454,1982,3,2
454,1982,4,2
454,1982,5,2
454,1982,6,2
454,1982,7,2
454,1982,8,2
455,1984,0,1
455,1984,1,7
455,1984,2,6
455,1984,3,6
455,1984,4,6
455,1984,5,7
455,1984,6,6
455,1984,7,6
455,1984,8,6
456,1983,0,6
456,1983,1,6
456,1983,2,6
456,1983,3,4
456,1983,4,7
456,1983,5,6
456,1983,6,5
456,1983,7,4
456,1983,8,3
458,1982,0,3
458,1982,1,4
458,1982,2,2
458,1982,3,3
458,1982,4,2
458,1982,5,3
458,1982,6,2
458,1982,7,2
458,1982,8,2
459,1983,0,6
459,1983,1,6
459,1983,2,3
459,1983,3,6
459,1983,4,6
459,1983,5,4
459,1983,6,3
459,1983,7,3
459,1983,8,3
460,1981,0,1
460,1981,1,3
460,1981,2,2
460,1981,3,4
460,1981,4,3
460,1981,5,5
460,1981,6,4
460,1981,7,2
460,1981,8,1
461,1983,0,3
461,1983,1,2
461,1983,2,2
461,1983,3,1
461,1983,4,2
461,1983,5,4
461,1983,6,2
461,1983,7,5
461,1983,8,1
462,1981,0,3
462,1981,1,3
462,1981,2,2
462,1981,3,3
462,1981,4,1
462,1981,5,2
462,1981,6,3
462,1981,7,2
462,1981,8,1
463,1982,0,4
463,1982,1,1
463,1982,2,2
463,1982,3,4
463,1982,4,2
463,1982,5,6
463,1982,6,2
463,1982,7,4
463,1982,8,6
465,1984,0,1
465,1984,1,1
465,1984,2,1
465,1984,3,6
465,1984,4,6
465,1984,5,6
465,1984,6,6
465,1984,7,1
465,1984,8,1
467,1984,0,1
467,1984,1,1
467,1984,2,1
467,1984,3,2
467,1984,4,1
467,1984,5,2
467,1984,6,5
467,1984,7,3
467,1984,8,2
469,1982,0,2
469,1982,1,6
469,1982,2,6
469,1982,3,4
469,1982,4,5
469,1982,5,5
469,1982,6,4
469,1982,7,2
469,1982,8,4
470,1981,0,4
470,1981,1,5
470,1981,2,3
470,1981,3,4
470,1981,4,1
470,1981,5,4
470,1981,6,1
470,1981,7,1
470,1981,8,2
471,1980,0,1
471,1980,1,1
471,1980,2,1
471,1980,3,1
471,1980,4,1
471,1980,5,1
471,1980,6,1
471,1980,7,1
471,1980,8,1
472,1983,0,2
472,1983,1,2
472,1983,2,3
472,1983,3,1
472,1983,4,1
472,1983,5,1
472,1983,6,1
472,1983,7,1
472,1983,8,5
474,1984,0,2
474,1984,1,6
474,1984,2,3
474,1984,3,6
474,1984,4,2
474,1984,5,5
474,1984,6,2
474,1984,7,2
474,1984,8,5
475,1981,0,7
475,1981,1,7
475,1981,2,7
475,1981,3,7
475,1981,4,7
475,1981,5,7
475,1981,6,7
475,1981,7,7
475,1981,8,7
476,1982,0,3
476,1982,1,2
476,1982,2,2
476,1982,3,2
476,1982,4,2
476,1982,5,1
476,1982,6,1
476,1982,7,3
476,1982,8,5
477,1982,0,3
477,1982,1,3
477,1982,2,3
477,1982,3,5
477,1982,4,5
477,1982,5,5
477,1982,6,5
477,1982,7,4
477,1982,8,2
478,1983,0,3
478,1983,1,3
478,1983,2,3
478,1983,3,3
478,1983,4,3
478,1983,5,5
478,1983,6,3
478,1983,7,3
478,1983,8,3
479,1982,0,3
479,1982,1,3
479,1982,2,3
479,1982,3,3
479,1982,4,1
479,1982,5,2
479,1982,6,2
479,1982,7,6
479,1982,8,6
480,1980,0,2
480,1980,1,2
480,1980,2,2
480,1980,3,2
480,1980,4,2
480,1980,5,1
480,1980,6,1
480,1980,7,1
480,1980,8,1
481,1984,0,2
481,1984,1,1
481,1984,2,1
481,1984,3,3
481,1984,4,2
481,1984,5,1
481,1984,6,1
481,1984,7,1
481,1984,8,1
483,1980,0,3
483,1980,1,2
483,1980,2,2
483,1980,3,1
483,1980,4,1
483,1980,5,2
483,1980,6,2
483,1980,7,2
483,1980,8,2
484,1982,0,5
484,1982,1,5
484,1982,2,4
484,1982,3,2
484,1982,4,2
484,1982,5,4
484,1982,6,5
484,1982,7,2
484,1982,8,1
485,1982,0,6
485,1982,1,6
485,1982,2,4
485,1982,3,7
485,1982,4,5
485,1982,5,2
485,1982,6,2
485,1982,7,2
485,1982,8,2
488,1982,0,5
488,1982,1,1
488,1982,2,1
488,1982,3,1
488,1982,4,1
488,1982,5,1
488,1982,6,1
488,1982,7,1
488,1982,8,1
490,1982,0,3
490,1982,1,2
490,1982,2,2
490,1982,3,2
490,1982,4,2
490,1982,5,2
490,1982,6,2
490,1982,7,2
490,1982,8,2
492,1983,0,6
492,1983,1,7
492,1983,2,6
492,1983,3,7
492,1983,4,6
492,1983,5,6
492,1983,6,6
492,1983,7,6
492,1983,8,7
496,1984,0,6
496,1984,1,6
496,1984,2,4
496,1984,3,7
496,1984,4,7
496,1984,5,6
496,1984,6,6
496,1984,7,6
496,1984,8,6
498,1980,0,5
498,1980,1,5
498,1980,2,2
498,1980,3,4
498,1980,4,2
498,1980,5,1
498,1980,6,2
498,1980,7,2
498,1980,8,1
503,1981,0,2
503,1981,1,5
503,1981,2,2
503,1981,3,1
503,1981,4,1
503,1981,5,1
503,1981,6,1
503,1981,7,2
503,1981,8,1
507,1984,0,6
507,1984,1,6
507,1984,2,6
507,1984,3,6
507,1984,4,6
507,1984,5,6
507,1984,6,6
507,1984,7,6
507,1984,8,6
508,1981,0,2
508,1981,1,3
508,1981,2,5
508,1981,3,3
508,1981,4,5
508,1981,5,5
508,1981,6,3
508,1981,7,4
508,1981,8,3
509,1984,0,3
509,1984,1,2
509,1984,2,1
509,1984,3,5
509,1984,4,1
509,1984,5,1
509,1984,6,1
509,1984,7,2
509,1984,8,2
510,1980,0,6
510,1980,1,4
510,1980,2,2
510,1980,3,6
510,1980,4,2
510,1980,5,6
510,1980,6,2
510,1980,7,3
510,1980,8,2
511,1980,0,1
511,1980,1,4
511,1980,2,2
511,1980,3,4
511,1980,4,3
511,1980,5,2
511,1980,6,6
511,1980,7,6
511,1980,8,6
513,1982,0,2
513,1982,1,2
513,1982,2,6
513,1982,3,6
513,1982,4,1
513,1982,5,5
513,1982,6,2
513,1982,7,1
513,1982,8,2
515,1983,0,3
515,1983,1,2
515,1983,2,2
515,1983,3,1
515,1983,4,1
515,1983,5,2
515,1983,6,3
515,1983,7,3
515,1983,8,2
517,1981,0,1
517,1981,1,1
517,1981,2,1
517,1981,3,2
517,1981,4,2
517,1981,5,2
517,1981,6,1
517,1981,7,4
517,1981,8,5
518,1983,0,1
518,1983,1,2
518,1983,2,6
518,1983,3,5
518,1983,4,2
518,1983,5,2
518,1983,6,2
518,1983,7,2
518,1983,8,1
519,1980,0,2
519,1980,1,2
519,1980,2,1
519,1980,3,1
519,1980,4,1
519,1980,5,1
519,1980,6,2
519,1980,7,5
519,1980,8,6
521,1983,0,2
521,1983,1,2
521,1983,2,4
521,1983,3,3
521,1983,4,2
521,1983,5,1
521,1983,6,2
521,1983,7,2
521,1983,8,2
523,1980,0,2
523,1980,1,4
523,1980,2,2
523,1980,3,3
523,1980,4,1
523,1980,5,1
523,1980,6,1
523,1980,7,4
523,1980,8,1
524,1981,0,2
524,1981,1,3
524,1981,2,1
524,1981,3,1
524,1981,4,4
524,1981,5,2
524,1981,6,2
524,1981,7,2
524,1981,8,1
525,1982,0,1
525,1982,1,2
525,1982,2,2
525,1982,3,1
525,1982,4,1
525,1982,5,2
525,1982,6,2
525,1982,7,2
525,1982,8,2
527,1981,0,1
527,1981,1,1
527,1981,2,1
527,1981,3,1
527,1981,4,1
527,1981,5,1
527,1981,6,1
527,1981,7,1
527,1981,8,1
528,1982,0,3
528,1982,1,3
528,1982,2,3
528,1982,3,2
528,1982,4,2
528,1982,5,2
528,1982,6,2
528,1982,7,1
528,1982,8,1
529,1982,0,2
529,1982,1,2
529,1982,2,2
529,1982,3,1
529,1982,4,1
529,1982,5,1
529,1982,6,1
529,1982,7,1
529,1982,8,2
530,1982,0,6
530,1982,1,7
530,1982,2,7
530,1982,3,8
530,1982,4,7
530,1982,5,3
530,1982,6,2
530,1982,7,2
530,1982,8,2
533,1983,0,6
533,1983,1,4
533,1983,2,3
533,1983,3,2
533,1983,4,2
533,1983,5,2
533,1983,6,2
533,1983,7,2
533,1983,8,2
536,1982,0,3
536,1982,1,6
536,1982,2,5
536,1982,3,6
536,1982,4,4
536,1982,5,6
536,1982,6,4
536,1982,7,4
536,1982,8,1
537,1982,0,1
537,1982,1,1
537,1982,2,1
537,1982,3,1
537,1982,4,1
537,1982,5,1
537,1982,6,1
537,1982,7,1
537,1982,8,1
538,1983,0,6
538,1983,1,3
538,1983,2,3
538,1983,3,2
538,1983,4,1
538,1983,5,6
538,1983,6,5
538,1983,7,3
538,1983,8,2
542,1984,0,5
542,1984,1,5
542,1984,2,3
542,1984,3,2
542,1984,4,4
542,1984,5,3
542,1984,6,3
542,1984,7,3
542,1984,8,3
543,1983,0,2
543,1983,1,3
543,1983,2,2
543,1983,3,2
543,1983,4,3
543,1983,5,3
543,1983,6,2
543,1983,7,3
543,1983,8,3
544,1981,0,2
544,1981,1,3
544,1981,2,2
544,1981,3,2
544,1981,4,1
544,1981,5,2
544,1981,6,2
544,1981,7,1
544,1981,8,1
545,1981,0,3
545,1981,1,1
545,1981,2,2
545,1981,3,1
545,1981,4,2
545,1981,5,2
545,1981,6,1
545,1981,7,1
545,1981,8,1
546,1980,0,6
546,1980,1,6
546,1980,2,3
546,1980,3,5
546,1980,4,5
546,1980,5,4
546,1980,6,4
546,1980,7,2
546,1980,8,6
547,1984,0,6
547,1984,1,6
547,1984,2,5
547,1984,3,4
547,1984,4,5
547,1984,5,5
547,1984,6,5
547,1984,7,4
547,1984,8,5
548,1984,0,7
548,1984,1,7
548,1984,2,7
548,1984,3,7
548,1984,4,7
548,1984,5,7
548,1984,6,7
548,1984,7,7
548,1984,8,7
549,1981,0,1
549,1981,1,2
549,1981,2,2
549,1981,3,1
549,1981,4,2
549,1981,5,2
549,1981,6,1
549,1981,7,2
549,1981,8,1
550,1984,0,3
550,1984,1,3
550,1984,2,2
550,1984,3,1
550,1984,4,2
550,1984,5,2
550,1984,6,1
550,1984,7,1
550,1984,8,1
551,1981,0,7
551,1981,1,7
551,1981,2,7
551,1981,3,7
551,1981,4,6
551,1981,5,7
551,1981,6,6
551,1981,7,7
551,1981,8,7
555,1984,0,5
555,1984,1,4
555,1984,2,3
555,1984,3,3
555,1984,4,2
555,1984,5,2
555,1984,6,3
555,1984,7,2
555,1984,8,2
556,1982,0,5
556,1982,1,6
556,1982,2,6
556,1982,3,6
556,1982,4,7
556,1982,5,6
556,1982,6,7
556,1982,7,6
556,1982,8,6
557,1981,0,4
557,1981,1,3
557,1981,2,3
557,1981,3,4
557,1981,4,6
557,1981,5,3
557,1981,6,6
557,1981,7,6
557,1981,8,7
558,1982,0,1
558,1982,1,1
558,1982,2,1
558,1982,3,1
558,1982,4,1
558,1982,5,1
558,1982,6,1
558,1982,7,1
558,1982,8,1
559,1984,0,1
559,1984,1,1
559,1984,2,1
559,1984,3,1
559,1984,4,1
559,1984,5,1
559,1984,6,1
559,1984,7,1
559,1984,8,1
560,1981,0,5
560,1981,1,7
560,1981,2,2
560,1981,3,3
560,1981,4,2
560,1981,5,7
560,1981,6,7
560,1981,7,5
560,1981,8,3
561,1984,0,1
561,1984,1,2
561,1984,2,2
561,1984,3,2
561,1984,4,2
561,1984,5,2
561,1984,6,7
561,1984,7,4
561,1984,8,2
563,1982,0,1
563,1982,1,1
563,1982,2,2
563,1982,3,1
563,1982,4,1
563,1982,5,1
563,1982,6,1
563,1982,7,1
563,1982,8,1
564,1983,0,7
564,1983,1,3
564,1983,2,3
564,1983,3,1
564,1983,4,1
564,1983,5,1
564,1983,6,1
564,1983,7,5
564,1983,8,2
566,1982,0,6
566,1982,1,5
566,1982,2,4
566,1982,3,5
566,1982,4,4
566,1982,5,4
566,1982,6,3
566,1982,7,3
566,1982,8,2
571,1980,0,1
571,1980,1,1
571,1980,2,1
571,1980,3,2
571,1980,4,1
571,1980,5,1
571,1980,6,1
571,1980,7,1
571,1980,8,1
574,1983,0,6
574,1983,1,2
574,1983,2,1
574,1983,3,1
574,1983,4,6
574,1983,5,2
574,1983,6,1
574,1983,7,2
574,1983,8,4
576,1981,0,6
576,1981,1,3
576,1981,2,3
576,1981,3,7
576,1981,4,1
576,1981,5,1
576,1981,6,1
576,1981,7,6
576,1981,8,4
577,1984,0,7
577,1984,1,7
577,1984,2,7
577,1984,3,7
577,1984,4,7
577,1984,5,7
577,1984,6,7
577,1984,7,7
577,1984,8,7
579,1980,0,1
579,1980,1,1
579,1980,2,1
579,1980,3,1
579,1980,4,1
579,1980,5,1
579,1980,6,2
579,1980,7,3
579,1980,8,1
580,1983,0,1
580,1983,1,2
580,1983,2,1
580,1983,3,2
580,1983,4,1
580,1983,5,1
580,1983,6,2
580,1983,7,2
580,1983,8,1
581,1982,0,6
581,1982,1,6
581,1982,2,4
581,1982,3,3
581,1982,4,3
581,1982,5,3
581,1982,6,2
581,1982,7,5
581,1982,8,6
582,1983,0,6
582,1983,1,3
582,1983,2,6
582,1983,3,5
582,1983,4,5
582,1983,5,2
582,1983,6,2
582,1983,7,2
582,1983,8,7
584,1981,0,7
584,1981,1,6
584,1981,2,7
584,1981,3,7
584,1981,4,7
584,1981,5,6
584,1981,6,7
584,1981,7,6
584,1981,8,6
585,1983,0,7
585,1983,1,6
585,1983,2,6
585,1983,3,7
585,1983,4,6
585,1983,5,6
585,1983,6,7
585,1983,7,6
585,1983,8,7
590,1983,0,1
590,1983,1,3
590,1983,2,2
590,1983,3,1
590,1983,4,2
590,1983,5,2
590,1983,6,1
590,1983,7,1
590,1983,8,2
591,1982,0,6
591,1982,1,6
591,1982,2,7
591,1982,3,7
591,1982,4,7
591,1982,5,7
591,1982,6,7
591,1982,7,6
591,1982,8,7
592,1984,0,6
592,1984,1,7
592,1984,2,5
592,1984,3,4
592,1984,4,5
592,1984,5,5
592,1984,6,3
592,1984,7,4
592,1984,8,3
595,1981,0,4
595,1981,1,3
595,1981,2,2
595,1981,3,1
595,1981,4,6
595,1981,5,6
595,1981,6,5
595,1981,7,1
595,1981,8,1
598,1981,0,7
598,1981,1,7
598,1981,2,7
598,1981,3,7
598,1981,4,7
598,1981,5,7
598,1981,6,7
598,1981,7,7
598,1981,8,7
599,1981,0,7
599,1981,1,3
599,1981,2,7
599,1981,3,7
599,1981,4,7
599,1981,5,7
599,1981,6,7
599,1981,7,7
599,1981,8,7
600,1984,0,2
600,1984,1,6
600,1984,2,2
600,1984,3,2
600,1984,4,1
600,1984,5,1
600,1984,6,1
600,1984,7,1
600,1984,8,1
602,1982,0,2
602,1982,1,1
602,1982,2,1
602,1982,3,1
602,1982,4,2
602,1982,5,1
602,1982,6,1
602,1982,7,1
602,1982,8,1
604,1981,0,1
604,1981,1,3
604,1981,2,3
604,1981,3,3
604,1981,4,3
604,1981,5,3
604,1981,6,3
604,1981,7,5
604,1981,8,5
606,1980,0,2
606,1980,1,2
606,1980,2,2
606,1980,3,1
606,1980,4,1
606,1980,5,1
606,1980,6,1
606,1980,7,1
606,1980,8,1
607,1982,0,1
607,1982,1,1
607,1982,2,1
607,1982,3,1
607,1982,4,1
607,1982,5,1
607,1982,6,1
607,1982,7,1
607,1982,8,1
608,1983,0,1
608,1983,1,1
608,1983,2,1
608,1983,3,1
608,1983,4,1
608,1983,5,1
608,1983,6,1
608,1983,7,1
608,1983,8,1
610,1981,0,1
610,1981,1,5
610,1981,2,5
610,1981,3,4
610,1981,4,3
610,1981,5,3
610,1981,6,6
610,1981,7,6
610,1981,8,4
612,1984,0,7
612,1984,1,6
612,1984,2,6
612,1984,3,5
612,1984,4,6
612,1984,5,6
612,1984,6,6
612,1984,7,6
612,1984,8,3
613,1983,0,2
613,1983,1,1
613,1983,2,1
613,1983,3,1
613,1983,4,1
613,1983,5,1
613,1983,6,1
613,1983,7,1
613,1983,8,1
617,1983,0,3
617,1983,1,2
617,1983,2,2
617,1983,3,2
617,1983,4,1
617,1983,5,1
617,1983,6,2
617,1983,7,1
617,1983,8,2
618,1981,0,6
618,1981,1,6
618,1981,2,6
618,1981,3,4
618,1981,4,6
618,1981,5,2
618,1981,6,6
618,1981,7,3
618,1981,8,2
619,1983,0,4
619,1983,1,6
619,1983,2,6
619,1983,3,4
619,1983,4,6
619,1983,5,6
619,1983,6,6
619,1983,7,6
619,1983,8,6
627,1982,0,3
627,1982,1,3
627,1982,2,3
627,1982,3,2
627,1982,4,2
627,1982,5,2
627,1982,6,2
627,1982,7,2
627,1982,8,2
